Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Aaron Ashby,1998,4,2021,2025,-0.3,0,12,2,0,0,0,0,0,1,0.0,0.333,0.0,0.333,3,6,14,4.05,101.0,1.292,58,25,2,173.33333333333334,206,MIL
Cam Hill,1994,1,2020,2020,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,4.91,92.0,0.873,18,0,1,18.333333333333332,16,CLE
Andrew Toles,1992,3,2016,2018,1.9,0,96,231,41,66,8,35,2,15,0.286,0.333,0.459,0.792,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Dan Slania,1992,1,2017,2017,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0,SFG
Damien Magnifico,1991,2,2016,2017,0.0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.4,96.0,2.1,4,0,0,3.3333333333333335,1,"ANA,MIL"
Chad Green,1991,10,2016,2025,8.6,0,15,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,42,29,3.25,133.0,1.048,365,24,29,476.3333333333333,581,"NYY,TOR"
Adam Conley,1990,6,2015,2021,0.2,0,161,84,7,12,0,4,0,3,0.143,0.17,0.143,0.313,-12,25,30,4.71,84.0,1.403,191,56,5,434.0,374,"FLA,TBD"
Wilmer Font,1990,6,2012,2020,-0.1,0,27,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667,81,7,11,5.82,75.0,1.477,96,22,0,151.66666666666666,150,"LAD,NYM,OAK,TBD,TEX,TOR"
Aaron Wilkerson,1989,3,2017,2019,-0.3,0,14,9,1,1,1,2,0,0,0.111,0.111,0.444,0.556,35,1,1,6.88,65.0,1.585,14,3,0,35.333333333333336,28,MIL
Henry Villar,1987,1,2010,2010,0.0,0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.5,93.0,1.333,8,0,0,6.0,3,HOU
Blake Tekotte,1987,3,2011,2013,-1.0,0,50,80,5,15,1,3,4,7,0.188,0.258,0.275,0.533,49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,SDP"
Héctor Ambriz,1984,4,2010,2014,-1.1,0,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,7,5.35,75.0,1.679,96,0,2,106.0,87,"CLE,HOU,SDP"
Kevin Frandsen,1982,9,2006,2015,-0.8,0,514,1246,134,322,15,110,7,64,0.258,0.312,0.348,0.66,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,PHI,SFG,WSN"
Justin Hampson,1980,4,2006,2012,1.4,0,88,9,2,0,0,0,0,1,0.0,0.1,0.0,0.1,-70,5,4,3.23,126.0,1.321,92,1,0,106.0,66,"COL,NYM,SDP"
Joe Kennedy,1979,7,2001,2007,7.4,0,49,91,6,16,0,8,0,3,0.176,0.202,0.22,0.422,6,43,61,4.79,95.0,1.47,222,139,2,908.6666666666666,558,"ARI,COL,OAK,TBD,TOR"
Brad Penny,1978,14,2000,2014,18.9,2,288,529,27,83,3,34,0,3,0.157,0.166,0.214,0.38,-1,121,101,4.29,99.0,1.376,349,319,0,1925.0,1273,"BOS,DET,FLA,LAD,SFG,STL"
Dave Pember,1978,1,2002,2002,-0.1,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,5.19,82.0,1.5,4,1,0,8.666666666666666,5,MIL
Jae Weong Seo,1977,6,2002,2007,6.1,0,92,131,7,15,0,5,1,9,0.115,0.177,0.137,0.315,-15,28,40,4.6,94.0,1.443,118,102,0,606.3333333333334,340,"LAD,NYM,TBD"
Carlos Febles,1976,6,1998,2003,3.5,0,506,1656,255,414,24,146,68,163,0.25,0.328,0.354,0.683,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Jason Grabowski,1976,4,2002,2005,-1.9,0,190,301,35,59,11,33,1,33,0.196,0.275,0.339,0.613,62,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,OAK"
Brandon Larson,1976,4,2001,2004,-0.9,0,109,291,29,52,8,37,4,35,0.179,0.271,0.299,0.57,50,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Masahide Kobayashi,1974,2,2008,2009,-0.2,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,5,5.1,84.0,1.454,67,0,6,65.33333333333333,39,CLE
Bartolo Colón,1973,21,1997,2018,46.3,4,148,299,11,25,1,11,0,1,0.084,0.092,0.107,0.199,-46,247,188,4.12,106.0,1.312,565,552,0,3461.6666666666665,2535,"ANA,ATL,BOS,CHW,CLE,MIN,NYM,NYY,OAK,TEX,WSN"
Danny Bautista,1972,12,1993,2004,-0.4,0,895,2517,317,685,62,319,37,149,0.272,0.315,0.409,0.724,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,ATL,DET,FLA"
Gabe González,1972,1,1998,1998,0.0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.0,62.0,2.0,3,0,0,1.0,0,FLA
Todd Rizzo,1971,2,1998,1999,-0.5,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,12.38,40.0,3.125,12,0,0,8.0,5,CHW
Jerry Dipoto,1968,8,1993,2000,6.1,0,329,22,0,1,0,0,0,2,0.045,0.125,0.045,0.17,-56,27,24,4.05,120.0,1.51,390,0,49,495.3333333333333,352,"CLE,COL,NYM"
