Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Luis Oviedo,1999,1,2021,2021,-0.9,0,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,8.8,49.0,1.989,22,1,0,29.666666666666668,31,PIT
Kody Clemens,1996,4,2022,2025,1.2,0,264,714,91,148,33,100,6,50,0.207,0.265,0.405,0.669,82,0,0,5.4,84.0,2.229,13,0,0,11.666666666666666,2,"DET,MIN,PHI"
Alex Verdugo,1996,9,2017,2025,11.6,0,856,3083,430,831,70,328,23,254,0.27,0.326,0.406,0.732,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,BOS,LAD,NYY"
Trevor Richards,1993,8,2018,2025,1.8,0,62,61,4,5,0,2,0,4,0.082,0.138,0.082,0.22,-38,24,28,4.53,91.0,1.338,295,61,2,565.6666666666666,616,"ARI,FLA,KCR,MIL,MIN,TBD,TOR"
Rafael Ortega,1991,8,2012,2024,0.8,0,425,1150,140,282,22,110,49,128,0.245,0.322,0.349,0.671,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,CHC,CHW,COL,FLA,NYM"
David Adams,1987,1,2013,2013,-0.4,0,43,140,10,27,2,13,0,9,0.193,0.252,0.286,0.537,49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Michael Brantley,1987,15,2009,2023,34.1,5,1445,5566,758,1656,129,720,125,485,0.298,0.355,0.439,0.794,117,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,HOU"
Brian Dozier,1987,9,2012,2020,24.3,1,1144,4316,664,1055,192,561,105,488,0.244,0.325,0.441,0.767,107,0,0,18.0,33.0,2.0,1,0,0,1.0,0,"LAD,MIN,NYM,WSN"
Brandon Barnes,1986,6,2012,2018,0.7,0,484,1172,133,284,20,102,22,67,0.242,0.29,0.357,0.647,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,COL,HOU"
Jim Adduci,1985,5,2013,2019,0.2,0,151,396,48,92,5,39,7,29,0.232,0.283,0.336,0.619,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,DET,TEX"
