Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Korey Lee,1998,4,2022,2025,-0.8,0,170,482,44,93,13,45,6,25,0.193,0.233,0.317,0.55,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,HOU"
Nick Avila,1997,1,2024,2024,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,8.49,47.0,1.714,8,0,0,11.666666666666666,14,SFG
Cam Alldred,1996,1,2022,2022,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1,0,0,1.0,1,PIT
Darick Hall,1995,2,2022,2023,-0.2,0,59,190,21,43,10,19,0,7,0.226,0.258,0.442,0.7,92,0,0,0.0,0.0,3.0,1,0,0,0.3333333333333333,0,PHI
Román Méndez,1990,2,2014,2015,1.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,3.09,134.0,1.264,45,0,0,46.666666666666664,32,"BOS,TEX"
José Martínez,1988,5,2016,2020,2.5,0,432,1244,170,360,43,182,7,128,0.289,0.356,0.447,0.803,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,STL,TBD"
Alex Presley,1985,8,2010,2017,0.6,0,450,1401,157,369,29,111,30,81,0.263,0.306,0.388,0.694,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,HOU,MIL,MIN,PIT"
Kevin Kouzmanoff,1981,7,2006,2014,7.6,0,685,2525,273,650,87,371,6,125,0.257,0.302,0.424,0.726,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,COL,OAK,SDP,TEX"
Shawn Riggans,1980,4,2006,2009,-0.1,0,64,188,27,38,7,28,0,16,0.202,0.266,0.356,0.622,63,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TBD
Santiago Casilla,1980,15,2004,2018,9.2,0,410,4,0,1,0,1,0,1,0.25,0.4,0.25,0.65,92,42,31,3.29,119.0,1.285,655,0,144,645.3333333333334,583,"OAK,SFG"
Travis Phelps,1977,3,2001,2004,0.8,0,8,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,5,4.34,103.0,1.372,79,0,5,105.66666666666667,93,"MIL,TBD"
Javier Vázquez,1976,14,1998,2011,45.6,1,296,560,43,114,1,29,0,24,0.204,0.237,0.241,0.478,25,165,160,4.22,105.0,1.249,450,443,0,2840.0,2536,"ARI,ATL,CHW,FLA,NYY,WSN"
Guillermo Mota,1973,14,1999,2012,5.9,0,680,48,4,9,2,7,0,0,0.188,0.188,0.354,0.542,42,39,45,3.94,104.0,1.276,743,0,10,856.6666666666666,696,"CLE,FLA,LAD,MIL,NYM,SFG,WSN"
Billy Wagner HOF,1971,16,1995,2010,27.7,7,810,20,1,2,0,1,0,1,0.1,0.143,0.1,0.243,-35,47,40,2.31,187.0,0.998,853,0,422,903.0,1196,"ATL,BOS,HOU,NYM,PHI"
Garey Ingram,1970,3,1994,1997,0.1,0,82,142,17,37,3,12,4,17,0.261,0.34,0.345,0.685,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Ed Sprague,1967,11,1991,2001,5.7,1,1203,4095,506,1010,152,558,6,358,0.247,0.319,0.419,0.737,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,OAK,PIT,SDP,SEA,TOR"
Torey Lovullo,1965,8,1988,1999,-0.9,0,303,737,80,165,15,60,9,80,0.224,0.301,0.335,0.636,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CLE,DET,NYY,OAK,PHI,SEA"
Doug Drabek,1962,13,1986,1998,29.2,1,333,716,42,119,2,46,0,17,0.166,0.193,0.207,0.399,12,155,134,3.73,101.0,1.243,398,387,0,2535.0,1594,"BAL,CHW,HOU,NYY,PIT"
Matt Williams,1959,2,1983,1985,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,5.29,82.0,1.471,10,6,0,34.0,27,"TEX,TOR"
