Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jair Camargo,1999,1,2024,2024,-0.1,0,5,6,1,0,0,0,0,1,0.0,0.143,0.0,0.143,-55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Ron Marinaccio,1995,3,2022,2024,1.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,5,3.22,129.0,1.186,101,0,2,114.66666666666667,137,NYY
Chris Flexen,1994,7,2017,2024,2.9,0,28,18,0,3,0,0,0,0,0.167,0.167,0.222,0.389,4,30,49,4.95,83.0,1.493,153,110,2,647.6666666666666,466,"CHW,COL,NYM,SEA"
Jaylin Davis,1994,4,2019,2022,-0.7,0,38,87,9,18,2,6,1,6,0.207,0.274,0.299,0.573,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,SFG"
Aaron Sanchez,1992,8,2014,2022,8.1,1,17,22,0,0,0,0,0,1,0.0,0.044,0.0,0.044,-87,38,38,4.16,102.0,1.378,174,113,3,685.0,541,"HOU,MIN,SFG,TOR,WSN"
Michael Wacha,1991,13,2013,2025,17.6,1,159,251,16,23,0,16,1,9,0.092,0.123,0.1,0.222,-39,102,65,3.88,105.0,1.28,284,263,0,1486.6666666666667,1316,"BOS,KCR,NYM,SDP,STL,TBD"
Tyler Smith,1991,1,2017,2017,0.2,0,10,16,2,3,0,1,0,1,0.188,0.263,0.25,0.513,42,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Colin Rea,1990,7,2015,2025,2.1,0,29,45,5,6,0,1,0,3,0.133,0.188,0.156,0.343,-4,27,20,4.43,93.0,1.268,100,79,2,465.3333333333333,385,"CHC,FLA,MIL,SDP"
Brett Oberholtzer,1989,4,2013,2016,2.7,0,26,7,0,1,0,0,0,1,0.143,0.25,0.143,0.393,10,14,23,4.36,91.0,1.395,82,44,1,324.0,220,"ANA,HOU,PHI"
Mike Montgomery,1989,6,2015,2020,5.9,0,117,80,8,10,1,5,0,1,0.125,0.136,0.175,0.311,-19,23,34,3.84,111.0,1.346,183,70,3,541.0,415,"CHC,KCR,SEA"
Charlie Blackmon,1986,14,2011,2024,21.7,4,1624,6165,996,1805,227,801,148,485,0.293,0.353,0.48,0.833,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,COL
Chris Perez,1985,7,2008,2014,4.7,2,125,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,16,24,3.51,112.0,1.236,393,0,133,379.3333333333333,362,"CLE,LAD,STL"
