Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Cristian Mena,2002,2,2024,2025,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,4.66,96.0,1.345,4,1,0,9.666666666666666,10,ARI
Josiah Gray,1997,4,2021,2024,2.8,1,14,22,0,1,0,0,0,1,0.045,0.087,0.045,0.132,-62,17,27,4.84,85.0,1.422,74,73,0,386.6666666666667,382,"LAD,WSN"
Aneurys Zabala,1996,1,2022,2022,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.5,2,0,0,2.6666666666666665,2,FLA
Josh Staumont,1993,6,2019,2024,1.7,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,7,3.97,113.0,1.365,194,1,8,192.66666666666666,209,"KCR,MIN"
Kendall Graveman,1990,10,2014,2025,9.5,0,15,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,38,43,4.01,103.0,1.346,289,80,24,660.3333333333334,497,"ARI,CHW,HOU,OAK,SEA,TOR"
Mike Clevinger,1990,9,2016,2025,17.1,0,6,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,60,44,3.55,123.0,1.217,164,142,0,809.6666666666666,822,"CHW,CLE,SDP"
David Rollins,1989,2,2015,2016,-0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,7.6,52.0,1.864,31,0,0,34.333333333333336,27,SEA
Cody Stanley,1988,1,2015,2015,0.0,0,9,10,2,4,0,3,0,0,0.4,0.4,0.5,0.9,144,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Asher Wojciechowski,1988,5,2015,2021,-0.3,0,24,15,0,1,0,0,0,0,0.067,0.067,0.067,0.133,-65,9,15,5.93,77.0,1.455,58,35,0,202.0,195,"BAL,CIN,HOU,NYY"
Danny Duffy,1988,11,2011,2021,20.2,0,11,22,2,3,0,1,0,0,0.136,0.136,0.136,0.273,-25,68,68,3.95,110.0,1.316,234,204,1,1172.3333333333333,1048,KCR
Khris Davis,1987,9,2013,2021,10.7,0,980,3394,506,820,221,590,18,328,0.242,0.314,0.491,0.805,117,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIL,OAK,TEX"
Ed Easley,1985,1,2015,2015,-0.1,0,4,6,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Matt Mangini,1985,1,2010,2010,-0.2,0,11,38,2,8,0,1,0,2,0.211,0.25,0.211,0.461,32,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Brian Schlitter,1985,4,2010,2019,-0.7,0,74,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,460,3,6,5.2,76.0,1.598,84,0,0,81.33333333333333,48,"CHC,OAK"
Eddie Gamboa,1984,1,2016,2016,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,1.35,305.0,1.275,7,0,0,13.333333333333334,11,TBD
John Mayberry,1983,7,2009,2015,1.4,0,574,1386,172,326,56,180,15,119,0.235,0.299,0.421,0.72,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,PHI,TOR"
Taylor Teagarden,1983,8,2008,2015,0.6,0,180,510,57,103,21,70,0,37,0.202,0.26,0.376,0.637,67,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHC,NYM,TEX"
Philip Humber,1982,8,2006,2013,0.9,0,9,11,0,1,0,1,0,0,0.091,0.091,0.091,0.182,-51,16,23,5.31,81.0,1.42,97,51,0,371.0,272,"CHW,HOU,KCR,MIN,NYM"
Royce Ring,1980,5,2005,2010,-0.9,0,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,5.29,81.0,1.574,99,0,0,68.0,55,"ATL,NYM,NYY,SDP"
Dicky Gonzalez,1978,2,2001,2004,0.1,0,15,20,1,2,0,0,0,1,0.1,0.143,0.1,0.243,-34,3,2,5.02,84.0,1.508,20,7,0,66.33333333333333,38,"NYM,TBD"
Freddy Sanchez,1977,10,2002,2011,15.8,3,904,3402,434,1012,48,371,13,180,0.297,0.335,0.413,0.748,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,PIT,SFG"
