Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jhostynxon Garcia,2002,1,2025,2025,0.0,0,3,4,0,0,0,0,0,2,0.0,0.333,0.0,0.333,6,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Mark Vientos,1999,4,2022,2025,1.5,0,282,990,111,239,49,139,1,68,0.241,0.292,0.44,0.733,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Jacob Hurtubise,1997,2,2024,2025,-0.3,0,41,66,10,11,0,4,2,7,0.167,0.291,0.212,0.503,41,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
James McArthur,1996,2,2023,2024,-0.3,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,7,4.84,87.0,1.3,75,2,22,80.0,72,KCR
Gabriel Guerrero,1993,1,2018,2018,-0.1,0,14,18,1,3,1,1,0,0,0.167,0.167,0.333,0.5,30,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Dalton Pompey,1992,4,2014,2018,0.5,0,64,145,25,32,3,10,8,12,0.221,0.289,0.372,0.662,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Josh Butler,1984,1,2009,2009,-0.1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.0,50.0,3.25,3,0,0,4.0,3,MIL
Joe Blanton,1980,13,2004,2017,11.8,0,262,216,13,23,0,6,0,9,0.106,0.157,0.106,0.263,-28,101,97,4.38,95.0,1.337,427,252,2,1767.6666666666667,1284,"ANA,KCR,LAD,OAK,PHI,PIT,WSN"
Jason Szuminski,1978,1,2004,2004,-0.3,0,7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,7.2,56.0,2.3,7,0,0,10.0,5,SDP
Nate Field,1975,6,2002,2007,0.4,0,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,5,5.13,95.0,1.586,89,0,3,87.66666666666667,72,"COL,FLA,KCR"
Andy Tracy,1973,5,2000,2009,-0.5,0,149,277,35,64,13,43,1,30,0.231,0.306,0.422,0.728,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,PHI,WSN"
Frankie Rodriguez,1972,7,1995,2001,1.2,0,14,6,1,1,0,1,0,0,0.167,0.167,0.167,0.333,-14,29,39,5.53,88.0,1.558,184,82,5,654.0,371,"BOS,CIN,MIN,SEA"
Willie Cañate,1971,1,1993,1993,0.1,0,38,47,12,10,1,3,1,6,0.213,0.309,0.277,0.586,59,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Derek Bell,1968,11,1991,2001,13.1,0,1210,4578,642,1262,134,668,170,377,0.276,0.336,0.421,0.757,100,0,0,36.0,17.0,6.0,1,0,0,1.0,0,"HOU,NYM,PIT,SDP,TOR"
Adam Peterson,1965,5,1987,1991,-1.9,0,13,13,0,0,0,0,0,2,0.0,0.133,0.0,0.133,-59,5,11,5.46,71.0,1.497,39,27,0,155.0,75,"CHW,SDP"
Jay Bell,1965,18,1986,2003,37.2,2,2063,7398,1123,1963,195,860,91,853,0.265,0.343,0.416,0.759,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CLE,KCR,NYM,PIT"
Thomas Howard,1964,11,1990,2000,2.4,0,1015,2483,297,655,44,264,66,165,0.264,0.311,0.384,0.695,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,CLE,HOU,LAD,SDP,STL"
Bob Sebra,1961,6,1985,1990,1.0,0,78,96,4,14,0,1,0,5,0.146,0.188,0.167,0.355,-3,15,29,4.71,85.0,1.475,94,52,1,366.6666666666667,281,"CIN,MIL,PHI,TEX,WSN"
Mike Henneman,1961,10,1987,1996,12.9,1,39,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,57,42,3.21,131.0,1.306,561,0,193,732.6666666666666,533,"DET,HOU,TEX"
Bob Sykes,1954,5,1977,1981,-0.1,0,62,62,4,6,0,2,0,3,0.097,0.174,0.097,0.271,-24,23,26,4.65,84.0,1.504,116,61,2,456.6666666666667,215,"DET,STL"
Rob Andrews,1952,5,1975,1979,0.9,0,493,1454,174,365,3,91,33,148,0.251,0.318,0.298,0.616,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,SFG"
Craig Caskey,1949,1,1973,1973,-0.3,0,9,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,5.65,69.0,1.326,9,1,0,14.333333333333334,6,WSN
Gene Hiser,1948,5,1971,1975,-2.0,0,206,263,34,53,1,18,6,32,0.202,0.289,0.24,0.528,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Greg Shanahan,1947,2,1973,1974,0.2,0,11,1,1,0,0,0,0,0,0.0,0.5,0.0,0.5,53,0,0,3.57,101.0,1.324,11,0,1,22.666666666666668,13,LAD
Damaso Blanco,1941,3,1972,1974,-0.1,0,72,33,9,7,0,2,3,5,0.212,0.308,0.242,0.55,55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Lee Maye,1934,13,1959,1971,15.7,0,1288,4048,533,1109,94,419,59,282,0.274,0.323,0.41,0.733,108,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHW,CLE,HOU,TEX"
Andy Varga,1930,2,1950,1951,0.1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.25,218.0,2.25,3,0,0,4.0,1,CHC
Eddie O'Brien,1930,5,1953,1958,-1.7,0,231,554,64,131,0,25,11,37,0.236,0.288,0.269,0.557,49,1,0,3.31,123.0,1.224,5,1,0,16.333333333333332,11,PIT
Johnny O'Brien,1930,6,1953,1959,0.0,0,339,815,90,204,4,59,2,59,0.25,0.306,0.32,0.626,68,1,3,5.61,69.0,1.574,25,1,0,61.0,30,"ATL,PIT,STL"
Johnny Gray,1926,4,1954,1958,-3.6,0,49,47,0,2,0,0,0,1,0.043,0.063,0.043,0.105,-71,4,18,6.18,64.0,1.858,48,24,0,169.0,75,"CLE,OAK,PHI"
Dick Hoover,1925,1,1952,1952,-0.1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.71,51.0,2.357,2,0,0,4.666666666666667,0,ATL
Hal Brown,1924,14,1951,1964,17.5,0,410,484,43,82,2,30,0,34,0.169,0.229,0.223,0.452,26,85,92,3.81,98.0,1.23,358,211,11,1680.0,710,"BAL,BOS,CHW,HOU,NYY"
Merrill Combs,1919,5,1947,1952,-0.2,0,140,361,45,73,2,25,0,57,0.202,0.314,0.241,0.555,53,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE,MIN"
Bill Nicholson,1914,16,1936,1953,42.1,4,1677,5546,837,1484,235,948,27,800,0.268,0.365,0.465,0.83,132,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,OAK,PHI"
George Coffman,1910,4,1937,1940,-0.5,0,122,73,8,12,0,8,0,10,0.164,0.265,0.192,0.457,16,15,12,5.6,86.0,1.696,121,16,3,313.6666666666667,89,"BAL,DET"
Jim Bivin,1909,1,1935,1935,-1.3,0,47,48,3,7,0,1,0,4,0.146,0.212,0.208,0.42,9,2,9,5.79,79.0,1.763,47,14,1,161.66666666666666,54,PHI
Al Weston,1905,1,1929,1929,-0.1,0,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Ray Phelps,1903,5,1930,1936,-0.1,0,126,209,12,31,1,12,0,12,0.148,0.195,0.187,0.381,-3,33,35,4.93,91.0,1.528,126,80,1,602.0,190,"CHW,LAD"
Elbert Andrews,1901,1,1925,1925,-0.4,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10.13,48.0,2.875,6,0,0,8.0,0,OAK
Willie Gisentaner,1899,14,1921,1936,6.5,0,270,638,73,163,11,83,2,39,0.255,0.302,0.354,0.657,76,42,51,4.87,94.0,1.502,145,103,4,826.6666666666666,347,"BAG,BBS,BEG,CAG,COB,CSE,HBG,HG,KCM,LVB,NLG,NS"
Slim Harriss,1897,9,1920,1928,13.6,0,349,565,21,82,1,30,0,8,0.145,0.16,0.158,0.318,-18,95,135,4.25,100.0,1.481,349,229,17,1750.3333333333333,644,"BOS,OAK"
Johnny Walker,1896,3,1919,1921,-2.3,0,125,454,41,114,2,51,5,9,0.251,0.27,0.319,0.59,50,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
