Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
A.J. Puk,1995,6,2019,2025,3.6,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,17,20,3.53,120.0,1.194,212,4,26,227.0,283,"ARI,FLA,OAK"
Cody Ponce,1994,2,2020,2021,-0.6,0,15,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,7,5.86,75.0,1.536,20,5,0,55.333333333333336,48,PIT
Daniel Norris,1993,10,2014,2023,5.2,0,27,14,2,2,1,2,0,2,0.143,0.25,0.357,0.607,61,22,38,4.73,93.0,1.396,215,86,1,582.3333333333334,545,"CHC,CLE,DET,MIL,TOR"
Trevor Williams,1992,10,2016,2025,7.9,0,111,146,8,18,0,6,0,9,0.123,0.174,0.123,0.297,-17,53,65,4.46,93.0,1.376,219,178,1,1009.0,825,"CHC,NYM,PIT,WSN"
Luis Cessa,1992,8,2016,2023,3.2,0,27,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,17,22,4.43,100.0,1.327,208,35,4,425.0,331,"CIN,NYY"
Wei-Chung Wang,1992,3,2014,2019,-0.4,0,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,6.52,65.0,1.691,47,0,0,49.666666666666664,33,"MIL,OAK,PIT"
Danny Espinosa,1987,8,2010,2017,8.7,0,872,2910,367,644,98,316,64,242,0.221,0.297,0.378,0.675,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,SEA,TBD,WSN"
Robert Andino,1984,10,2005,2016,1.9,0,481,1344,159,313,18,97,24,113,0.233,0.294,0.318,0.612,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,FLA,SEA"
J.P. Howell,1983,12,2005,2017,7.8,0,273,13,1,2,0,1,0,0,0.154,0.154,0.154,0.308,-17,36,30,3.83,108.0,1.341,547,33,22,619.6666666666666,566,"KCR,LAD,TBD,TOR"
Juan Miranda,1983,4,2008,2011,0.0,0,111,257,29,58,11,37,0,32,0.226,0.32,0.42,0.74,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,NYY"
Garrett Mock,1983,3,2008,2010,-0.7,0,55,29,1,2,0,0,0,0,0.069,0.1,0.069,0.169,-54,4,13,5.17,83.0,1.673,55,19,0,135.66666666666666,121,WSN
Brian Barton,1982,2,2008,2009,0.5,0,83,153,23,41,2,13,3,19,0.268,0.354,0.392,0.746,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,STL"
Sean White,1981,3,2007,2010,0.5,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,4,4.16,102.0,1.351,105,0,1,134.0,59,SEA
Kazuhito Tadano,1980,2,2004,2005,0.3,0,2,3,1,1,0,0,0,0,0.333,0.333,0.333,0.667,80,1,1,4.47,98.0,1.417,15,4,0,54.333333333333336,40,CLE
Mike Rouse,1980,2,2006,2007,-0.6,0,49,91,9,15,0,6,2,8,0.165,0.238,0.209,0.446,19,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,OAK"
