Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Iván Herrera,2000,4,2022,2025,2.3,0,103,305,49,90,9,43,5,35,0.295,0.372,0.443,0.814,127,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Andrew Abbott,1999,3,2023,2025,6.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,19,16,3.75,121.0,1.296,47,47,0,252.33333333333334,239,CIN
Jordan Sheffield,1995,2,2021,2022,0.7,0,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.16,154.0,1.149,32,0,0,31.333333333333332,21,COL
Andrew Stevenson,1994,6,2017,2023,0.6,0,273,432,55,105,8,50,9,39,0.243,0.316,0.352,0.668,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,WSN"
Tayler Scott,1992,5,2019,2025,0.1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,5,5.07,83.0,1.613,107,5,0,119.0,121,"BAL,BOS,HOU,LAD,OAK,SDP,SEA"
Francisco Peguero,1988,2,2012,2013,0.7,0,35,45,10,9,1,1,5,1,0.2,0.217,0.289,0.506,44,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Wilkin Castillo,1984,3,2008,2019,-0.2,0,24,42,6,12,0,4,0,1,0.286,0.302,0.333,0.636,67,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,FLA"
Carlos Zambrano,1981,12,2001,2012,43.9,3,365,693,75,165,24,71,1,10,0.238,0.248,0.388,0.636,62,132,91,3.66,120.0,1.331,354,302,0,1959.0,1637,"CHC,FLA"
Brad Wilkerson,1977,8,2001,2008,11.0,0,972,3187,500,788,122,399,53,492,0.247,0.35,0.44,0.79,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SEA,TEX,TOR,WSN"
Derek Lowe,1973,17,1997,2013,34.3,2,258,436,30,65,1,25,1,29,0.149,0.201,0.186,0.387,4,176,157,4.03,109.0,1.33,681,377,86,2671.3333333333335,1722,"ATL,BOS,CLE,LAD,NYY,SEA,TEX"
