Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Drake Baldwin,2001,1,2025,2025,2.1,0,68,202,23,57,11,33,0,20,0.282,0.353,0.475,0.828,131,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Austin Cox,1997,2,2023,2025,0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.12,108.0,1.214,30,3,1,43.666666666666664,44,"ATL,KCR"
Ryan Miller,1996,1,2024,2024,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.15,104.0,1.615,13,0,0,13.0,11,ANA
David Hensley,1996,3,2022,2024,-0.8,0,69,165,28,31,3,12,2,21,0.188,0.28,0.279,0.558,57,0,0,9.0,56.0,1.5,1,0,0,2.0,0,"FLA,HOU"
Will Smith,1995,7,2019,2025,22.4,3,689,2403,396,637,123,427,12,311,0.265,0.358,0.479,0.837,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Robel García,1993,2,2019,2021,-1.0,0,77,178,16,31,6,19,0,15,0.174,0.24,0.326,0.566,50,0,0,36.0,16.0,5.0,1,0,0,1.0,0,"CHC,HOU"
Christian Walker,1991,11,2014,2025,14.5,0,925,3237,466,802,160,493,26,343,0.248,0.326,0.454,0.78,110,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BAL,HOU"
Fernando Cruz,1990,4,2022,2025,1.7,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,14,4.24,105.0,1.22,173,7,2,180.33333333333334,282,"CIN,NYY"
Ryan Kalish,1988,4,2010,2016,-0.6,0,153,387,52,95,4,36,16,27,0.245,0.297,0.349,0.645,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC"
Bryan Morris,1987,6,2012,2017,2.7,0,219,7,1,1,0,0,0,0,0.143,0.143,0.143,0.286,-19,20,12,3.13,121.0,1.373,231,0,1,236.0,168,"FLA,PIT,SFG"
Steve Susdorf,1986,1,2013,2013,-0.1,0,3,7,1,1,0,0,0,0,0.143,0.143,0.286,0.429,16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Brad Emaus,1986,1,2011,2011,-0.7,0,14,37,2,6,0,1,0,4,0.162,0.262,0.162,0.424,23,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Mark Melancon,1985,14,2009,2022,13.4,4,566,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,37,40,2.94,136.0,1.168,732,0,262,726.6666666666666,643,"ARI,ATL,BOS,HOU,NYY,PIT,SDP,SFG,WSN"
Edwar Ramírez,1981,4,2007,2010,0.0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,2,5.19,87.0,1.537,103,0,2,109.33333333333333,126,"NYY,OAK"
Julio Zuleta,1975,2,2000,2001,-0.2,0,79,174,24,43,9,36,0,10,0.247,0.309,0.466,0.774,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
