Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Tanner Bibee,1999,3,2023,2025,7.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,27,21,3.52,117.0,1.168,75,75,0,424.6666666666667,423,CLE
Orlando Ribalta,1998,2,2024,2025,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8.18,52.0,1.909,8,0,0,11.0,9,WSN
Bo Bichette,1998,7,2019,2025,19.3,2,705,2897,406,837,105,398,60,170,0.289,0.331,0.463,0.794,118,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Nick Madrigal,1997,5,2020,2024,3.2,0,285,868,96,238,4,77,17,43,0.274,0.323,0.344,0.667,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW"
Lucas Gilbreath,1996,3,2021,2024,1.1,0,44,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,2,4.36,109.0,1.465,97,1,1,86.66666666666667,93,COL
John Schreiber,1994,7,2019,2025,4.4,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,14,11,3.51,123.0,1.264,242,2,11,233.33333333333334,252,"BOS,DET,KCR"
Sam Howard,1993,5,2018,2022,-0.5,0,72,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,7,7,5.34,86.0,1.505,103,1,0,91.0,112,"COL,PIT"
Kyle Schwarber,1993,11,2015,2025,18.5,3,1228,4303,759,996,316,726,36,724,0.231,0.347,0.496,0.843,126,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,PHI,WSN"
Ben Lively,1992,6,2017,2025,4.2,0,20,33,2,6,2,8,0,0,0.182,0.182,0.364,0.545,39,23,29,4.38,97.0,1.323,83,70,0,404.3333333333333,306,"CIN,CLE,KCR,PHI"
L.J. Hoes,1990,4,2012,2015,-0.1,0,112,308,37,73,4,22,7,23,0.237,0.289,0.328,0.617,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,HOU"
Mauricio Robles,1989,1,2013,2013,0.0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1.93,211.0,2.143,3,0,0,4.666666666666667,6,PHI
Héctor Gómez,1988,3,2011,2015,-0.1,0,83,153,18,28,1,8,0,5,0.183,0.219,0.307,0.526,42,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,MIL"
Joe Benson,1988,1,2011,2011,-0.7,0,21,71,3,17,0,2,2,3,0.239,0.27,0.352,0.622,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Brad Mills,1985,6,2009,2015,-1.4,0,2,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,4,4,7.97,53.0,1.759,21,14,0,79.0,71,"ANA,OAK,TOR"
Francisley Bueno,1981,4,2008,2014,1.2,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,2.98,139.0,1.21,56,0,0,60.333333333333336,33,"ATL,KCR"
Érik Bédard,1979,11,2002,2014,17.4,0,35,60,2,9,0,1,0,2,0.15,0.177,0.167,0.344,-4,71,82,3.99,107.0,1.362,241,230,1,1303.6666666666667,1246,"BAL,BOS,HOU,PIT,SEA,TBD"
Mike Hessman,1978,5,2003,2010,0.1,0,109,223,29,42,14,33,0,21,0.188,0.272,0.422,0.694,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET,NYM"
Mike MacDougal,1977,12,2001,2012,3.8,1,149,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,18,23,4.0,112.0,1.546,407,3,71,394.0,325,"CHW,KCR,LAD,STL,WSN"
Paul Konerko,1976,18,1997,2014,28.1,6,2349,8393,1162,2340,439,1412,9,921,0.279,0.354,0.486,0.841,118,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CIN,LAD"
Doug Clark,1976,2,2005,2006,-0.1,0,14,11,2,1,0,0,1,1,0.091,0.167,0.091,0.258,-30,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,SFG"
Felipe Crespo,1973,5,1996,2001,0.5,0,262,445,46,109,10,68,9,50,0.245,0.33,0.38,0.71,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PHI,SFG,TOR"
Ryan Franklin,1973,12,1999,2011,11.5,1,343,22,1,2,0,1,0,2,0.091,0.167,0.091,0.258,-28,62,76,4.14,104.0,1.318,532,106,84,1201.0,668,"CIN,PHI,SEA,STL"
Brian Lesher,1971,5,1996,2002,-1.1,0,108,263,31,59,9,38,5,19,0.224,0.275,0.38,0.655,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,SEA,TOR"
Jeffrey Hammonds,1971,13,1993,2005,8.6,1,957,3032,475,824,110,423,67,292,0.272,0.338,0.449,0.787,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CIN,COL,MIL,SFG,WSN"
José Mercedes,1971,8,1994,2003,4.2,0,20,19,0,1,0,0,0,0,0.053,0.1,0.053,0.153,-58,33,39,4.75,97.0,1.441,145,79,0,583.0,310,"BAL,MIL,WSN"
Chad Fonville,1971,4,1995,1999,0.0,0,226,546,80,133,0,31,30,45,0.244,0.302,0.269,0.572,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHW,LAD,WSN"
Brian Hunter,1971,10,1994,2003,7.4,0,1000,3347,500,882,25,241,260,243,0.264,0.313,0.346,0.66,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,COL,DET,HOU,PHI,SEA"
Kevin Brown,1966,3,1990,1992,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,5,4.82,84.0,1.461,24,13,0,89.66666666666667,44,"MIL,NYM,SEA"
Steve Ontiveros,1961,10,1985,2000,8.6,1,17,12,3,1,0,3,0,1,0.083,0.154,0.167,0.321,-8,34,31,3.67,113.0,1.253,207,73,19,661.6666666666666,382,"BOS,OAK,PHI,SEA"
Andy Rincon,1959,3,1980,1982,2.0,0,20,35,4,7,0,7,0,2,0.2,0.243,0.229,0.472,32,8,5,3.12,118.0,1.144,20,15,0,106.66666666666667,46,STL
Jerry Ujdur,1957,5,1980,1984,-0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,16,4.78,85.0,1.445,53,40,0,261.6666666666667,118,"CLE,DET"
Steve Burke,1955,2,1977,1978,0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,3.34,118.0,1.376,24,0,0,64.66666666666667,22,SEA
Mike Squires,1952,10,1975,1985,0.3,0,779,1580,211,411,6,141,45,143,0.26,0.321,0.318,0.639,78,0,0,0.0,0.0,0.0,1,0,0,0.3333333333333333,0,CHW
Doug Bird,1950,11,1973,1983,8.9,0,85,82,1,11,0,3,0,2,0.134,0.155,0.146,0.301,-16,73,60,3.99,96.0,1.293,432,100,60,1213.6666666666667,680,"BOS,CHC,KCR,NYY,PHI"
Kent Tekulve,1947,16,1974,1989,25.5,1,1050,121,8,10,0,2,0,6,0.083,0.126,0.083,0.209,-41,94,90,2.85,132.0,1.25,1050,0,184,1436.6666666666667,779,"CIN,PHI,PIT"
Les Rohr,1946,3,1967,1969,-0.3,0,6,6,0,0,0,0,0,1,0.0,0.143,0.0,0.143,-55,2,3,3.7,94.0,1.808,6,4,0,24.333333333333332,20,NYM
Dave Bakenhaster,1945,1,1964,1964,-0.2,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,72.0,3.333,2,0,0,3.0,0,STL
Phil Roof,1941,15,1961,1977,3.3,0,857,2151,190,463,43,210,11,184,0.215,0.283,0.319,0.603,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,CHW,CLE,MIL,MIN,OAK,TOR"
Larry Elliot,1938,4,1962,1966,1.0,0,157,437,53,103,15,56,1,45,0.236,0.311,0.398,0.709,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,PIT"
Jacke Davis,1936,1,1962,1962,-1.0,0,48,75,9,16,1,6,1,4,0.213,0.253,0.28,0.533,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Del Crandall,1930,16,1949,1966,28.1,11,1573,5026,585,1276,179,657,26,424,0.254,0.312,0.404,0.716,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CLE,PIT,SFG"
Ramon Garcia,1924,1,1948,1948,-0.2,0,4,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,440,0,0,17.18,28.0,4.091,4,0,0,3.6666666666666665,2,MIN
Elmer Valo,1921,20,1940,1961,28.6,0,1806,5029,768,1420,58,601,110,942,0.282,0.398,0.391,0.79,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,LAD,MIN,NYY,OAK,PHI"
Don Savage,1919,2,1944,1945,0.0,0,105,297,36,76,4,27,2,23,0.256,0.312,0.357,0.668,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Bernard Fernández,1918,4,1938,1945,-0.8,0,6,8,0,0,0,0,0,1,0.0,0.111,0.0,0.111,-67,0,3,7.36,59.0,1.773,6,4,0,22.0,13,"BCA,JRC,PS"
Alex Monchak,1917,1,1940,1940,-0.2,0,19,14,1,2,0,0,1,0,0.143,0.143,0.143,0.286,-19,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Vic Bradford,1915,1,1943,1943,-0.1,0,6,5,1,1,0,1,0,1,0.2,0.333,0.2,0.533,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Stan Ferens,1915,2,1942,1946,0.1,0,53,45,1,7,0,0,0,2,0.156,0.191,0.156,0.347,-4,5,13,4.18,90.0,1.497,53,9,0,157.0,51,BAL
