Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
George Soriano,1999,3,2023,2025,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,5.34,87.0,1.375,57,1,2,96.0,96,FLA
Nate Mondou,1995,1,2022,2022,0.0,0,1,2,0,0,0,0,0,1,0.0,0.333,0.0,0.333,10,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Kevin Ginkel,1994,6,2019,2024,2.0,0,60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,21,8,3.47,124.0,1.234,238,0,13,233.33333333333334,254,ARI
J.B. Wendelken,1993,6,2016,2022,1.3,0,23,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,6,4.0,105.0,1.271,144,0,2,159.66666666666666,151,"ARI,OAK"
Christopher Bostick,1993,2,2017,2018,0.0,0,35,43,6,11,0,3,0,6,0.256,0.36,0.326,0.686,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,PIT"
Starlin Castro,1990,12,2010,2021,18.2,4,1573,6148,698,1722,138,678,89,338,0.28,0.319,0.412,0.732,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,FLA,NYY,WSN"
Josh Zeid,1987,2,2013,2014,-0.5,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,5.21,77.0,1.552,48,0,1,48.333333333333336,42,HOU
Lucas Luetge,1987,7,2012,2023,2.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,11,3.6,112.0,1.369,230,1,5,232.33333333333334,226,"ATL,NYY,SEA"
Devon Lowery,1983,1,2008,2008,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10.38,45.0,1.846,5,0,0,4.333333333333333,6,KCR
Chad Gaudin,1983,11,2003,2013,2.4,0,140,65,1,2,0,1,0,4,0.031,0.087,0.031,0.118,-65,45,44,4.44,93.0,1.484,344,87,2,836.3333333333334,673,"CHC,FLA,NYY,OAK,SDP,SFG,TBD,TOR,WSN"
Heath Phillips,1982,1,2007,2007,0.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,3.68,133.0,1.909,6,0,0,7.333333333333333,2,CHW
Corey Hart,1982,11,2004,2015,14.4,2,1048,3729,549,1009,162,538,85,286,0.271,0.329,0.478,0.807,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIL,PIT,SEA"
Dustin McGowan,1982,10,2005,2017,1.6,0,135,27,1,2,0,0,0,0,0.074,0.074,0.074,0.148,-59,35,34,4.5,93.0,1.381,290,69,2,650.3333333333334,540,"FLA,PHI,TOR"
Rob Tejeda,1982,7,2005,2011,4.0,0,35,25,1,2,0,0,0,0,0.08,0.08,0.16,0.24,-40,23,27,4.42,101.0,1.455,186,53,0,442.0,371,"KCR,PHI,TEX"
Dirk Hayhurst,1981,2,2008,2009,-0.4,0,12,3,0,0,0,0,0,1,0.0,0.25,0.0,0.25,-22,0,2,5.72,74.0,1.754,25,3,0,39.333333333333336,27,"SDP,TOR"
Norris Hopper,1979,3,2006,2008,1.7,0,168,396,60,125,1,20,17,31,0.316,0.367,0.371,0.738,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
José Valverde,1978,12,2003,2014,11.5,3,387,2,1,1,0,0,0,0,0.5,0.5,1.0,1.5,276,27,33,3.27,133.0,1.196,626,0,288,630.3333333333334,692,"ARI,DET,HOU,NYM"
Joe Davenport,1976,2,1999,2001,0.2,0,8,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,381,0,0,3.0,184.0,1.5,10,0,0,12.0,8,"CHW,COL"
Scott Wiggins,1976,1,2002,2002,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.38,153.0,2.25,3,0,0,2.6666666666666665,3,TOR
