Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Gordon Graceffo,2000,2,2024,2025,-0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,5.48,78.0,1.125,9,1,1,21.333333333333332,16,STL
Stuart Fairchild,1996,5,2021,2025,2.1,0,269,572,91,126,18,68,25,53,0.22,0.303,0.381,0.684,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,ATL,CIN,SEA,SFG"
Rhys Hoskins,1993,8,2017,2025,12.3,0,849,3039,469,731,181,516,20,468,0.241,0.348,0.48,0.828,122,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIL,PHI"
Andrew Kittredge,1990,9,2017,2025,4.3,1,12,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,24,12,3.43,121.0,1.207,258,15,16,288.3333333333333,277,"BAL,STL,TBD"
Jean Segura,1990,12,2012,2023,26.3,2,1413,5496,737,1545,110,513,211,323,0.281,0.327,0.401,0.729,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ARI,FLA,MIL,PHI,SEA"
Juan Lagares,1989,10,2013,2022,11.0,0,850,2329,270,582,31,217,45,120,0.25,0.291,0.36,0.651,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,NYM"
Chris Davis,1986,13,2008,2020,11.7,1,1417,4978,707,1160,295,780,19,555,0.233,0.315,0.459,0.774,106,1,0,3.0,180.0,1.667,2,0,0,3.0,3,"BAL,TEX"
César Valdez,1985,5,2010,2022,-0.9,0,14,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,5,6,6.11,74.0,1.598,69,6,11,112.0,91,"ANA,ARI,BAL,OAK,TOR"
A.J. Murray,1982,2,2007,2008,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,4.29,108.0,1.542,16,4,0,35.666666666666664,23,TEX
Robb Quinlan,1977,8,2003,2010,1.3,0,458,1112,134,307,25,121,16,69,0.276,0.322,0.401,0.723,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Scott Downs,1976,13,2000,2014,10.8,0,91,45,3,3,0,1,0,3,0.067,0.125,0.067,0.192,-49,38,40,3.56,121.0,1.342,619,50,27,751.3333333333334,575,"ANA,ATL,CHC,CHW,KCR,TOR,WSN"
