Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Travis Adams,2000,1,2025,2025,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,6.0,73.0,1.444,3,0,0,9.0,6,MIN
Brandon Eisert,1998,2,2024,2025,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,4.5,94.0,1.313,45,3,2,48.0,46,"CHW,TOR"
Nick Burdi,1993,6,2018,2025,-0.1,0,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,5.34,84.0,1.648,35,0,1,30.333333333333332,44,"BOS,CHC,NYY,PIT"
Jharel Cotton,1992,4,2016,2022,0.8,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,17,12,4.5,93.0,1.323,82,29,0,232.0,197,"MIN,OAK,SFG,TEX"
James Beresford,1989,1,2016,2016,0.1,0,10,22,0,5,0,0,0,1,0.227,0.261,0.273,0.534,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Shawn Tolleson,1988,5,2012,2016,2.2,0,48,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,14,8,3.92,106.0,1.294,215,0,46,218.0,213,"LAD,TEX"
James Darnell,1987,2,2011,2012,-0.6,0,25,62,3,14,2,8,1,7,0.226,0.3,0.371,0.671,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Terry Evans,1982,3,2007,2010,0.0,0,20,19,5,3,1,3,0,2,0.158,0.238,0.316,0.554,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Byung-Hyun Kim,1979,9,1999,2007,10.6,1,322,153,4,19,0,10,0,6,0.124,0.156,0.144,0.3,-23,54,60,4.42,107.0,1.376,394,87,86,841.0,806,"ARI,BOS,COL,FLA"
Wilton Veras,1978,2,1999,2000,-0.8,0,85,282,35,74,2,27,0,12,0.262,0.297,0.34,0.637,60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Fernando Seguignol,1975,5,1998,2003,-0.6,0,178,366,42,91,17,40,0,20,0.249,0.303,0.451,0.754,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYY,WSN"
Brian Mallette,1975,1,2002,2002,-0.2,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10.8,41.0,2.0,5,0,0,5.0,5,MIL
