Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Zach Neto,2001,3,2023,2025,9.2,0,285,1018,143,250,42,136,45,67,0.246,0.312,0.434,0.746,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Matt Svanson,1999,1,2025,2025,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.95,105.0,1.098,10,0,0,13.666666666666666,12,STL
Kyle Backhus,1998,1,2025,2025,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,1,ARI
Cole Irvin,1994,6,2019,2024,2.3,0,16,11,1,2,0,1,0,2,0.182,0.308,0.182,0.49,37,28,40,4.54,87.0,1.31,134,93,2,593.0,434,"BAL,MIN,OAK,PHI"
Rob Whalen,1994,3,2016,2018,-0.2,0,6,10,0,2,0,0,0,0,0.2,0.2,0.2,0.4,9,1,3,5.75,74.0,1.194,8,6,0,36.0,27,"ATL,SEA"
Jake Thompson,1994,3,2016,2018,0.2,0,29,28,1,4,0,0,0,1,0.143,0.172,0.214,0.387,2,7,8,4.87,87.0,1.53,30,18,2,116.33333333333333,81,PHI
Locke St. John,1993,2,2019,2022,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.27,73.0,1.615,8,0,0,8.666666666666666,9,"CHC,TEX"
Alex Claudio,1992,10,2014,2023,6.3,0,100,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,16,10,3.59,129.0,1.302,356,2,14,348.0,249,"ANA,MIL,NYM,TEX"
Tyler Kinley,1991,8,2018,2025,1.0,0,126,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,13,13,5.16,91.0,1.423,297,0,20,286.0,295,"COL,FLA,MIN"
Guillermo Heredia,1991,7,2016,2022,2.8,0,591,1388,179,320,27,114,7,130,0.231,0.31,0.346,0.656,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,NYM,PIT,SEA,TBD"
Tommy La Stella,1989,10,2014,2023,3.5,1,679,1737,209,462,40,206,5,175,0.266,0.337,0.397,0.734,100,0,0,6.75,79.0,2.25,1,0,0,1.3333333333333333,0,"ANA,ATL,CHC,OAK,SEA,SFG"
Melky Mesa,1987,2,2012,2013,0.1,0,8,15,2,6,0,2,0,1,0.4,0.438,0.533,0.971,167,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Caleb Thielbar,1987,9,2013,2025,5.2,0,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,24,13,3.28,125.0,1.18,374,0,5,343.3333333333333,368,"CHC,MIN"
Josh Johnson,1984,9,2005,2013,24.3,2,149,272,14,34,3,25,0,14,0.125,0.168,0.176,0.344,-8,58,45,3.4,124.0,1.268,170,160,0,998.0,915,"FLA,TOR"
Brad Thompson,1982,6,2005,2010,0.4,0,178,56,3,10,0,2,1,2,0.179,0.207,0.179,0.385,3,21,21,4.46,96.0,1.391,201,32,1,405.3333333333333,190,"KCR,STL"
Yuniesky Betancourt,1982,9,2005,2013,-2.3,0,1156,4052,437,1057,80,457,30,143,0.261,0.285,0.388,0.673,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,MIL,SEA"
