Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
CJ Abrams,2000,4,2022,2025,10.3,1,461,1715,256,435,52,183,105,101,0.254,0.311,0.417,0.729,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SDP,WSN"
Jen-Ho Tseng,1994,2,2017,2018,-0.4,0,3,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,1,0,9.0,52.0,1.375,3,2,0,8.0,11,CHC
Kevin Kramer,1993,2,2018,2019,-1.0,0,43,79,10,12,0,9,0,8,0.152,0.222,0.165,0.387,7,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Adam Plutko,1991,5,2016,2021,-0.6,0,8,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,14,14,5.39,84.0,1.381,88,37,3,273.6666666666667,200,"BAL,CLE"
Brock Stewart,1991,7,2016,2025,1.0,0,35,19,1,3,0,1,0,0,0.158,0.158,0.211,0.368,-2,9,4,4.54,94.0,1.43,124,11,2,178.33333333333334,184,"LAD,MIN,TOR"
Phil Gosselin,1988,10,2013,2022,-0.5,0,497,1108,137,281,17,103,11,75,0.254,0.305,0.349,0.654,77,0,0,0.0,0.0,0.0,1,0,0,1.0,0,"ANA,ARI,ATL,CIN,PHI,PIT,TEX"
Mike Belfiore,1988,1,2013,2013,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13.5,39.0,3.0,1,0,0,1.3333333333333333,0,BAL
Matt Young,1982,2,2011,2012,-0.4,0,25,58,6,11,0,2,0,4,0.19,0.254,0.224,0.478,32,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET"
Brett Carroll,1982,6,2007,2012,1.2,0,180,288,48,58,5,28,2,21,0.201,0.28,0.319,0.599,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,MIL,WSN"
Matt Murton,1981,5,2005,2009,3.3,0,346,952,134,272,29,112,10,93,0.286,0.352,0.436,0.788,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,COL,OAK"
Steve Kent,1978,1,2002,2002,-0.5,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,5.65,79.0,1.831,34,0,1,57.333333333333336,41,TBD
Eric Munson,1977,9,2000,2009,-1.4,0,361,1056,97,226,49,147,4,104,0.214,0.289,0.394,0.683,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,HOU,OAK,TBD"
Scott Cassidy,1975,3,2002,2006,-0.2,0,54,2,0,0,0,0,0,1,0.0,0.333,0.0,0.333,2,8,9,4.88,90.0,1.348,111,0,0,121.66666666666667,109,"BOS,SDP,TOR"
Mike Johnson,1975,5,1997,2001,-2.1,0,64,43,3,7,0,5,0,1,0.163,0.182,0.163,0.345,-11,7,14,6.85,67.0,1.638,81,32,2,218.0,147,"BAL,WSN"
Alex Ramírez,1974,3,1998,2000,-1.1,0,135,332,38,86,12,48,3,15,0.259,0.293,0.437,0.73,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,PIT"
Kerry Robinson,1973,7,1998,2006,-0.5,0,463,735,112,196,3,56,36,37,0.267,0.303,0.337,0.64,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,KCR,SDP,STL,TBD"
Wil Cordero,1971,14,1992,2005,6.0,1,1247,4311,587,1178,122,566,49,325,0.273,0.33,0.428,0.758,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHW,CLE,FLA,PIT,WSN"
