Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Patrick Mazeika,1993,2,2021,2022,-0.4,0,61,147,10,28,2,12,0,6,0.19,0.236,0.279,0.515,44,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Austin Dean,1993,5,2018,2022,-1.5,0,126,333,40,76,11,42,1,26,0.228,0.286,0.39,0.676,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,SFG,STL"
Miguel Del Pozo,1992,3,2019,2021,-1.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,9.82,48.0,2.345,27,0,0,18.333333333333332,17,"ANA,DET,PIT"
Brad Wieck,1991,4,2018,2021,0.4,0,61,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,2,3.77,114.0,1.106,65,0,0,59.666666666666664,89,"CHC,SDP"
Julian Merryweather,1991,6,2020,2025,-0.1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,7,4.72,89.0,1.434,152,5,4,158.33333333333334,177,"CHC,TOR"
Willians Astudillo,1991,5,2018,2022,-0.5,0,188,561,63,150,16,70,1,11,0.267,0.291,0.396,0.687,86,0,0,7.71,63.0,1.429,7,0,0,7.0,0,"FLA,MIN"
William Cuevas,1990,3,2016,2018,-0.4,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,8.06,57.0,2.015,13,1,0,22.333333333333332,24,"BOS,DET"
Merrill Kelly,1988,7,2019,2025,15.9,0,57,99,4,4,0,3,0,6,0.04,0.095,0.051,0.146,-59,61,49,3.76,113.0,1.195,160,160,0,940.3333333333334,857,ARI
Seth Maness,1988,5,2013,2017,2.3,0,234,14,0,3,0,0,0,0,0.214,0.214,0.214,0.429,19,18,10,3.21,120.0,1.279,252,0,7,247.0,156,"KCR,STL"
Kole Calhoun,1987,12,2012,2023,14.7,0,1239,4448,636,1076,179,582,34,450,0.242,0.315,0.417,0.732,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ARI,CLE,TEX"
Kris Johnson,1984,2,2013,2014,0.0,0,5,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,3,5.32,73.0,1.775,7,4,0,23.666666666666668,21,"MIN,PIT"
Alberto Árias,1983,3,2007,2009,0.5,0,61,6,0,0,0,0,0,1,0.0,0.143,0.0,0.143,-58,4,2,3.74,117.0,1.527,63,2,0,74.66666666666667,55,"COL,HOU"
Jerry Gil,1982,2,2004,2007,-0.9,0,30,86,3,15,0,8,2,0,0.174,0.182,0.221,0.403,2,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CIN"
Carlos Marmól,1982,9,2006,2014,9.8,1,501,31,3,6,1,1,0,0,0.194,0.194,0.323,0.516,28,23,35,3.57,121.0,1.352,519,13,117,577.0,744,"CHC,FLA,LAD"
Boof Bonser,1981,4,2006,2010,-0.5,0,6,6,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,19,25,5.18,83.0,1.459,111,60,0,416.6666666666667,334,"BOS,MIN,OAK"
Duaner Sánchez,1979,7,2002,2009,1.7,0,275,9,2,1,0,2,0,0,0.111,0.2,0.222,0.422,12,19,11,4.1,103.0,1.4,288,0,8,298.6666666666667,214,"ARI,LAD,NYM,PIT,SDP"
Ryan Church,1978,7,2004,2010,9.1,0,654,1894,251,500,56,267,21,188,0.264,0.336,0.431,0.767,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,ATL,NYM,PIT,WSN"
Henry Mateo,1976,6,2001,2006,-0.9,0,190,257,39,60,1,10,15,17,0.233,0.289,0.292,0.581,50,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Erik Sabel,1974,3,1999,2002,0.2,0,44,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,2,5.02,94.0,1.459,50,0,0,61.0,31,"ARI,DET"
Midre Cummings,1971,11,1993,2005,0.9,0,460,1113,136,286,22,124,9,94,0.257,0.318,0.385,0.703,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BAL,BOS,MIN,PHI,PIT,TBD"
Héctor Ortiz,1969,4,1998,2002,0.9,0,93,260,29,75,1,18,1,18,0.288,0.339,0.358,0.697,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,TEX"
Zak Shinall,1968,1,1993,1993,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.38,147.0,2.25,1,0,0,2.6666666666666665,0,SEA
