Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Max Muncy,2002,1,2025,2025,0.1,0,60,200,17,43,9,23,1,9,0.215,0.258,0.385,0.643,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Adam Kloffenstein,2000,1,2024,2024,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0,STL
Eguy Rosario,1999,3,2022,2024,0.8,0,48,94,11,23,5,12,0,4,0.245,0.283,0.5,0.783,113,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Grae Kessinger,1997,2,2023,2024,-0.3,0,48,61,7,8,1,1,0,8,0.131,0.243,0.213,0.456,30,0,0,0.0,0.0,0.0,1,0,0,1.0,0,HOU
Johan Quezada,1994,2,2020,2023,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,14.73,37.0,3.0,4,0,0,3.6666666666666665,2,FLA
Chandler Shepherd,1992,1,2019,2019,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.63,72.0,1.526,5,3,0,19.0,17,BAL
Matt Marksberry,1990,2,2015,2016,-0.4,0,34,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,5.06,79.0,1.65,35,0,0,26.666666666666668,23,ATL
Deven Marrero,1990,7,2015,2022,-0.4,0,178,341,55,65,6,38,12,26,0.191,0.246,0.279,0.525,39,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BOS,FLA,NYM"
Max Muncy,1990,10,2015,2025,26.8,2,1018,3286,593,755,214,604,18,604,0.23,0.355,0.475,0.83,124,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,OAK"
Logan Morrison,1987,11,2010,2020,4.2,0,997,3331,416,792,140,426,23,393,0.238,0.323,0.425,0.749,104,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,MIL,MIN,PHI,SEA,TBD"
Adam Warren,1987,8,2012,2019,6.5,0,72,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,30,24,3.53,117.0,1.231,323,21,6,492.3333333333333,428,"CHC,NYY,SDP,SEA"
Justin Upton,1987,16,2007,2022,32.2,4,1845,6721,1058,1754,325,1003,151,785,0.261,0.342,0.469,0.812,117,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ARI,ATL,DET,SDP,SEA"
Murphy Smith,1987,1,2018,2018,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8.1,58.0,1.8,3,0,0,3.3333333333333335,0,TOR
Neal Musser,1980,2,2007,2008,0.2,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,4.21,111.0,1.831,18,0,0,25.666666666666668,19,KCR
Pedro Feliciano,1976,9,2002,2013,5.7,0,463,6,0,0,0,0,0,2,0.0,0.25,0.0,0.25,-26,22,21,3.33,126.0,1.376,484,0,4,383.6666666666667,350,NYM
Mike Rose,1976,3,2004,2006,-0.4,0,27,54,3,11,1,2,0,3,0.204,0.246,0.296,0.542,42,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,OAK,STL"
Pablo Ozuna,1974,7,2000,2008,-1.5,0,309,677,83,191,3,45,29,23,0.282,0.318,0.359,0.677,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,COL,FLA,LAD"
Gary Matthews,1974,12,1999,2010,14.2,1,1281,4103,612,1056,108,484,95,454,0.257,0.332,0.405,0.737,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,CHC,NYM,PIT,SDP,TEX"
Dante Powell,1973,4,1997,2001,-0.2,0,70,74,19,20,2,5,3,9,0.27,0.349,0.405,0.755,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,SFG"
Mike Welch,1972,1,1998,1998,-0.7,0,10,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,2,8.27,54.0,1.597,10,2,0,20.666666666666668,15,PHI
Andy Abad,1972,3,2001,2006,-0.4,0,15,21,1,2,0,0,0,4,0.095,0.24,0.095,0.335,-8,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CIN,OAK"
Doug Glanville,1970,9,1996,2004,10.9,0,1115,3964,553,1100,59,333,168,208,0.277,0.315,0.38,0.695,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,PHI,TEX"
Duff Brumley,1970,1,1994,1994,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,16.2,33.0,3.3,2,0,0,3.3333333333333335,4,TEX
Albert Belle,1966,12,1989,2000,40.1,5,1539,5853,974,1726,381,1239,88,683,0.295,0.369,0.564,0.933,144,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,CLE"
Oddibe McDowell,1962,7,1985,1994,10.6,0,830,2829,458,715,74,266,169,294,0.253,0.323,0.395,0.718,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CLE,TEX"
Bob Meacham,1960,6,1983,1988,3.9,0,457,1371,202,324,8,114,58,140,0.236,0.313,0.308,0.621,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Pete Redfern,1954,7,1976,1982,1.5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,42,48,4.54,90.0,1.499,170,111,3,714.0,426,MIN
Bob Lacey,1953,7,1977,1984,4.2,0,36,6,1,2,0,1,0,0,0.333,0.333,0.333,0.667,91,20,29,3.67,104.0,1.338,284,2,22,450.6666666666667,251,"ANA,CLE,OAK,SFG,TEX"
Dave Heaverlo,1950,7,1975,1981,7.4,0,163,13,0,3,0,0,0,1,0.231,0.286,0.231,0.516,44,26,26,3.41,113.0,1.389,356,0,26,537.6666666666666,288,"OAK,SEA,SFG"
Stan Perzanowski,1950,5,1971,1978,-1.0,0,5,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,5,11,5.11,75.0,1.542,37,16,2,142.66666666666666,70,"CHW,MIN,TEX"
Bob Babcock,1949,3,1979,1981,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,3.92,96.0,1.378,39,0,0,57.333333333333336,39,TEX
Rollie Fingers HOF,1946,17,1968,1985,25.6,7,497,180,10,31,2,9,0,3,0.172,0.186,0.222,0.408,17,114,118,2.9,120.0,1.156,944,37,341,1701.3333333333333,1299,"MIL,OAK,SDP"
Dick Smith,1944,1,1969,1969,-0.3,0,21,28,2,3,0,0,0,4,0.107,0.242,0.107,0.35,4,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Shaun Fitzmaurice,1942,1,1966,1966,0.1,0,9,13,2,2,0,0,1,2,0.154,0.267,0.154,0.421,23,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Don Wallace,1940,1,1967,1967,-0.2,0,23,6,2,0,0,0,0,3,0.0,0.333,0.0,0.333,9,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Dooley Womack,1939,5,1966,1970,5.0,0,193,31,2,7,0,4,1,0,0.226,0.226,0.226,0.452,35,19,18,2.95,110.0,1.204,193,1,24,302.3333333333333,177,"HOU,MIL,NYY,OAK"
Choo-Choo Coleman,1935,4,1961,1966,-0.6,0,201,462,51,91,9,30,7,37,0.197,0.266,0.281,0.548,53,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,PHI"
