Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
MacKenzie Gore,1999,4,2022,2025,3.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,22,28,4.16,97.0,1.413,79,76,0,395.6666666666667,436,"SDP,WSN"
José Herrera,1997,4,2022,2025,-0.8,0,136,326,38,67,2,26,1,32,0.206,0.275,0.264,0.539,52,0,0,9.0,57.0,2.0,2,0,0,2.0,0,ARI
Michael Stefanic,1996,3,2022,2024,-0.1,0,90,233,18,54,0,14,0,23,0.232,0.317,0.275,0.592,69,0,0,0.0,0.0,1.0,1,0,0,1.0,0,ANA
Chance Sisco,1995,5,2017,2021,-0.1,0,196,517,61,102,16,54,1,62,0.197,0.317,0.337,0.654,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,NYM"
Robert Stephenson,1993,8,2016,2023,0.8,0,137,36,1,1,0,0,0,1,0.028,0.054,0.028,0.082,-77,17,20,4.64,98.0,1.337,271,22,3,364.3333333333333,406,"CIN,COL,PIT,TBD"
Jose Rojas,1993,2,2021,2022,-1.8,0,83,224,27,42,6,16,2,15,0.188,0.245,0.339,0.584,59,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Yefri Pérez,1991,1,2016,2016,0.1,0,12,3,5,2,0,0,4,0,0.667,0.667,1.0,1.667,351,0,0,0.0,0.0,0.0,0,0,0,0.0,0,FLA
Jason Coats,1990,1,2016,2016,0.2,0,28,50,8,10,1,4,1,5,0.2,0.298,0.34,0.638,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Eury De La Rosa,1990,2,2013,2014,-0.2,0,43,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,1,4.21,91.0,1.344,44,0,0,51.333333333333336,48,ARI
Miguel Rojas,1989,12,2014,2025,16.4,0,1193,3542,399,917,50,336,62,244,0.259,0.312,0.357,0.669,84,0,0,10.5,46.0,2.0,5,0,0,6.0,0,"FLA,LAD"
Chris Parmelee,1988,6,2011,2016,0.0,0,311,917,89,227,30,98,1,79,0.248,0.313,0.405,0.717,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,MIN,NYY"
Nick Blackburn,1982,6,2007,2012,3.1,0,6,12,0,1,0,0,0,0,0.083,0.083,0.083,0.167,-54,43,55,4.85,86.0,1.472,145,137,0,818.6666666666666,388,MIN
