Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jorge Barrosa,2001,2,2024,2025,-0.8,0,31,70,8,9,0,6,1,0,0.129,0.137,0.2,0.337,-8,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Jhony Brito,1998,2,2023,2024,0.9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,9,4.23,101.0,1.261,51,13,1,134.0,101,"NYY,SDP"
Deivy Grullón,1996,2,2019,2020,-0.2,0,5,12,0,2,0,2,0,1,0.167,0.231,0.25,0.481,26,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,PHI"
Kevin Cron,1993,2,2019,2020,-0.3,0,47,88,12,15,6,16,0,5,0.17,0.245,0.42,0.665,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Zac Grotz,1993,2,2019,2020,-0.5,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,7.3,61.0,1.784,19,0,0,24.666666666666668,22,SEA
Stephen Tarpley,1993,4,2018,2021,-0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,7.05,64.0,1.858,44,1,3,44.666666666666664,58,"FLA,NYM,NYY"
Esteban Quiroz,1992,1,2022,2022,0.5,0,14,40,3,11,0,3,1,4,0.275,0.37,0.275,0.645,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Danny Farquhar,1987,7,2011,2018,1.1,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,15,3.93,99.0,1.259,253,0,18,272.3333333333333,309,"CHW,SEA,TBD,TOR"
Brian Bruney,1982,9,2004,2012,1.1,0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,19,12,4.68,96.0,1.625,273,1,13,259.6666666666667,252,"ARI,CHW,NYY,WSN"
Andrew Brown,1981,3,2006,2008,0.7,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,3.84,111.0,1.304,73,0,0,86.66666666666667,78,"CLE,OAK"
Josh Willingham,1979,11,2004,2014,18.9,0,1147,3912,564,988,195,632,35,553,0.253,0.358,0.465,0.823,121,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,KCR,MIN,OAK,WSN"
Juan Padilla,1977,2,2004,2005,1.0,0,36,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,168,4,1,4.06,105.0,1.419,42,0,1,62.0,34,"CIN,NYM,NYY"
Scott Williamson,1976,9,1999,2007,8.5,1,269,23,1,1,0,0,0,3,0.043,0.154,0.043,0.197,-47,28,28,3.36,136.0,1.297,344,10,55,439.3333333333333,510,"BAL,BOS,CHC,CIN,SDP"
Cody Ransom,1976,11,2001,2013,1.0,0,383,752,111,160,30,105,6,88,0.213,0.303,0.4,0.703,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CHC,HOU,MIL,NYY,PHI,SDP,SFG"
Danny Patterson,1971,9,1996,2004,5.4,0,29,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,24,22,4.14,114.0,1.379,350,0,9,384.3333333333333,250,"DET,TEX"
Lonnie Maclin,1967,1,1993,1993,-0.3,0,12,13,2,1,0,1,1,0,0.077,0.071,0.077,0.148,-60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Jim Bowie,1965,1,1994,1994,-0.2,0,6,14,0,3,0,0,0,0,0.214,0.214,0.214,0.429,16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Mike Campbell,1964,6,1987,1996,-1.4,0,16,14,2,5,0,3,0,0,0.357,0.357,0.5,0.857,122,12,19,5.86,74.0,1.444,51,41,0,233.33333333333334,135,"CHC,SDP,SEA,TEX"
Alan Wiggins,1958,7,1981,1987,7.2,0,631,2247,346,581,5,118,242,235,0.259,0.33,0.309,0.639,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,SDP"
Mike Hart,1958,2,1984,1987,-0.8,0,47,105,7,17,4,17,1,7,0.162,0.211,0.295,0.506,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,MIN"
Mike Macha,1954,2,1979,1980,-0.4,0,11,21,2,2,0,1,0,1,0.095,0.136,0.095,0.232,-37,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,TOR"
Jim Umbarger,1953,4,1975,1978,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,25,33,4.14,90.0,1.48,133,61,3,483.0,244,"OAK,TEX"
Jamie Easterly,1953,13,1974,1987,1.7,0,94,62,2,10,0,3,0,1,0.161,0.175,0.21,0.384,3,23,33,4.62,88.0,1.606,321,36,14,611.3333333333334,350,"ATL,CLE,MIL"
Mike Cosgrove,1951,5,1972,1976,0.6,0,119,56,2,5,0,1,0,4,0.089,0.15,0.107,0.257,-24,12,11,4.03,84.0,1.515,119,20,8,274.6666666666667,122,HOU
Dave Roberts,1951,10,1972,1982,0.4,0,709,2017,194,483,49,208,27,128,0.239,0.286,0.357,0.644,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,PHI,SDP,TEX"
Dick Bosman,1944,11,1966,1976,10.9,0,200,329,14,41,0,14,0,19,0.125,0.172,0.14,0.312,-8,82,85,3.67,93.0,1.261,306,229,2,1591.0,757,"CLE,OAK,TEX"
Dave Wissman,1941,1,1964,1964,-0.2,0,16,27,2,4,0,0,0,1,0.148,0.179,0.148,0.327,-6,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Whammy Douglas,1935,1,1957,1957,-0.1,0,11,16,0,1,0,0,0,0,0.063,0.063,0.063,0.125,-66,3,3,3.26,118.0,1.66,11,8,0,47.0,28,PIT
Willie Kirkland,1934,9,1958,1966,9.5,0,1149,3494,443,837,148,509,52,323,0.24,0.304,0.422,0.726,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CLE,SFG,TEX"
Roger Craig,1930,12,1955,1966,13.3,0,368,448,15,38,0,12,0,31,0.085,0.146,0.089,0.235,-35,74,98,3.83,104.0,1.334,368,186,19,1536.3333333333333,803,"CIN,LAD,NYM,PHI,STL"
