Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Ceddanne Rafaela,2000,3,2023,2025,5.5,0,260,900,125,223,26,113,33,33,0.248,0.282,0.398,0.68,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Andre Pallante,1998,4,2022,2025,3.9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,23,18,3.93,105.0,1.391,154,46,0,384.6666666666667,270,STL
Ricky Karcher,1997,1,2023,2023,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1,0,1,1.0,0,CIN
Seth Beer,1996,2,2021,2022,-0.8,0,43,120,8,25,2,12,0,12,0.208,0.294,0.292,0.586,67,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Beau Burrows,1996,2,2020,2021,-0.7,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,10.7,43.0,1.981,11,1,0,17.666666666666668,11,"DET,MIN"
Marcos Diplán,1996,2,2021,2022,0.4,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,4.04,110.0,1.29,28,0,0,35.666666666666664,32,BAL
Vladimir Gutierrez,1995,3,2021,2024,1.0,0,21,33,3,3,0,1,0,2,0.091,0.143,0.091,0.234,-37,10,12,5.47,84.0,1.526,33,30,0,154.66666666666666,121,"CIN,FLA"
Spencer Turnbull,1992,7,2018,2025,5.2,0,4,10,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,16,30,4.31,105.0,1.333,81,68,0,363.0,342,"DET,PHI,TOR"
Justin Shafer,1992,3,2018,2020,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,4.7,97.0,1.696,45,0,1,53.666666666666664,46,"FLA,TOR"
Jon Singleton,1991,4,2014,2024,-1.1,0,269,803,105,159,29,104,3,120,0.198,0.301,0.347,0.649,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,MIL"
Juan Minaya,1990,6,2016,2022,2.6,0,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,5,3.69,117.0,1.371,160,0,10,178.0,196,"CHW,MIN"
