Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Andrés Giménez,1998,6,2020,2025,19.1,1,590,2020,265,522,52,230,106,118,0.258,0.321,0.392,0.713,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,NYM,TOR"
Garrett Mitchell,1998,4,2022,2025,3.8,0,136,376,59,97,13,40,21,43,0.258,0.336,0.444,0.78,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Mark Kolozsvary,1995,2,2022,2023,0.1,0,11,20,3,4,1,3,0,1,0.2,0.238,0.45,0.688,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CIN"
Erik Swanson,1993,6,2019,2024,2.1,0,7,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,10,16,3.97,105.0,1.116,240,11,10,260.6666666666667,278,"SEA,TOR"
Willy García,1992,1,2017,2017,-0.3,0,44,105,15,25,2,12,0,11,0.238,0.305,0.4,0.705,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Aaron Slegers,1992,5,2017,2021,-0.3,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,5.46,80.0,1.36,49,6,3,89.0,59,"ANA,MIN,TBD"
Kyle Finnegan,1991,6,2020,2025,3.8,1,64,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,22,26,3.51,117.0,1.32,300,0,96,300.0,300,WSN
Chris Beck,1990,4,2015,2018,-1.1,0,17,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,4,4,5.88,72.0,1.715,103,1,1,130.0,86,"CHW,NYM"
Cody Martin,1989,3,2015,2017,-0.7,0,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,7,6.33,64.0,1.646,35,4,0,58.333333333333336,42,"ATL,OAK,SEA"
Andrelton Simmons,1989,11,2012,2022,36.5,0,1225,4441,501,1169,70,444,72,304,0.263,0.312,0.366,0.678,87,0,0,45.0,13.0,6.0,1,0,0,1.0,0,"ANA,ATL,CHC,MIN"
Adam Duvall,1988,11,2014,2024,10.6,1,1026,3393,456,771,195,566,22,247,0.227,0.287,0.459,0.746,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,BOS,CIN,FLA,SFG"
Jordan Schafer,1986,6,2009,2015,-2.2,0,463,1292,171,295,12,85,103,145,0.228,0.308,0.307,0.615,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,HOU,MIN"
Michael Stutes,1986,3,2011,2013,0.4,0,75,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,9,3,4.01,97.0,1.289,79,0,0,85.33333333333333,72,PHI
David Herndon,1985,3,2010,2012,0.4,0,91,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,8,3.85,104.0,1.479,97,0,1,117.0,76,PHI
Jason Donald,1984,3,2010,2012,1.4,0,170,552,70,142,7,43,12,34,0.257,0.309,0.362,0.672,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Pat Neshek,1980,13,2006,2019,10.6,2,223,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,36,25,2.82,146.0,1.041,544,0,16,488.0,471,"COL,HOU,MIN,OAK,PHI,SDP,STL"
Nick Regilio,1978,2,2004,2005,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,5.35,91.0,1.73,24,4,0,37.0,26,TEX
Matt DeWitt,1977,3,2000,2002,0.2,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,4.95,95.0,1.75,29,0,0,40.0,24,"SDP,TOR"
Sun-Woo Kim,1977,6,2001,2006,0.8,0,82,60,5,11,0,8,1,0,0.183,0.18,0.233,0.414,5,13,13,5.31,86.0,1.552,118,38,0,337.0,211,"BOS,CIN,COL,WSN"
Brian Myrow,1976,3,2005,2008,-0.2,0,52,51,3,8,1,4,0,8,0.157,0.279,0.255,0.534,47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,SDP"
Ron Calloway,1976,2,2003,2004,-1.3,0,172,424,40,95,10,62,11,25,0.224,0.268,0.344,0.612,55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Aaron Fultz,1973,8,2000,2007,2.8,0,287,19,2,5,0,0,0,0,0.263,0.263,0.263,0.526,38,25,15,4.26,105.0,1.363,463,1,3,479.6666666666667,394,"CLE,MIN,PHI,SFG,TEX"
Brian Simmons,1973,3,1998,2001,0.1,0,119,252,26,55,8,31,5,17,0.218,0.269,0.369,0.638,63,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,TOR"
Joe DePastino,1973,1,2003,2003,-0.1,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
