Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Franklin German,1997,1,2022,2022,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,18.0,25.0,2.75,5,0,0,4.0,4,BOS
Jeremy Peña,1997,4,2022,2025,17.7,1,563,2174,291,585,62,241,64,123,0.269,0.318,0.413,0.731,104,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
Calvin Faucher,1995,4,2022,2025,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,11,4.18,102.0,1.427,151,4,20,157.0,164,"FLA,TBD"
Justin Dunn,1995,4,2019,2022,1.5,0,3,4,0,1,0,1,0,0,0.25,0.25,0.5,0.75,102,6,7,4.44,96.0,1.406,32,32,0,133.66666666666666,113,"CIN,SEA"
James Karinchak,1995,5,2019,2023,3.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,11,3.1,137.0,1.183,174,0,15,165.66666666666666,253,CLE
Luis Ortiz,1995,5,2018,2024,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,4.76,94.0,1.706,24,2,1,34.0,25,"BAL,PHI,SFG"
Carlos Correa,1994,11,2015,2025,45.6,3,1242,4676,683,1286,200,722,33,548,0.275,0.352,0.464,0.816,124,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,MIN"
Corey Ray,1994,1,2021,2021,0.0,0,1,2,1,0,0,0,0,1,0.0,0.333,0.0,0.333,3,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Hunter Owen,1993,1,2021,2021,-0.1,0,3,4,0,0,0,0,0,0,0.0,0.2,0.0,0.2,-38,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Mauricio Cabrera,1993,1,2016,2016,0.8,0,38,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,2.82,148.0,1.304,41,0,6,38.333333333333336,32,ATL
Chris Ellis,1992,3,2019,2022,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,3.12,145.0,1.385,10,8,0,34.666666666666664,25,"BAL,KCR,TBD"
